C0037004|Shoulder|bpoc|bpoc,LOCATION_OF,C0026859|Musculoskeletal problems NOS|fndg|fndg
"C0019994|Hospitals|hcro,mnob|hcro",LOCATION_OF,C0008976|Clinical Trials|resa|resa
C0178913|Blood specimen|bdsu|bdsu,LOCATION_OF,"C0041199|Troponin|aapp,gngm,bacs|aapp"
C0679729|cooperative|orgt|orgt,LOCATION_OF,C0008976|Clinical Trials|resa|resa
C0006141|Breast|bpoc|bpoc,LOCATION_OF,C0677874|In complete remission|fndg|fndg
C0024204|lymph nodes|bpoc|bpoc,LOCATION_OF,C0677874|In complete remission|fndg|fndg
"C0030705|Patients|podg,humn|humn",LOCATION_OF,C0586519|Specimen from breast|bdsu|bdsu
C0006141|Breast|bpoc|bpoc,LOCATION_OF,C0153658|Malignant neoplasm of endocrine gland|neop|neop
"C0599755|cohort|popg,humn|humn",LOCATION_OF,"C1366572|CXCL13 gene|gngm,aapp|aapp"
"C0599755|cohort|popg,humn|humn",LOCATION_OF,"C1416467|FOXP3 gene|gngm,aapp|gngm"
"C1257890|Population Group|popg,humn|humn",LOCATION_OF,"C1366572|CXCL13 gene|gngm,aapp|aapp"
C0457102|Whole breast|bdsy|bdsy,LOCATION_OF,"C0242939|Radiotherapy, Adjuvant|topp|topp"
C1140618|Upper Extremity|bpoc|bpoc,LOCATION_OF,C0549410|Palmar-plantar erythrodysesthesia syndrome|dsyn|dsyn
"C0009932|Control Groups|grup,humn|humn",LOCATION_OF,"C0040160|Thyrotropin|aapp,gngm,horm,phsu|aapp"
C1552516|Specialty Group|hcro|hcro,LOCATION_OF,C0008976|Clinical Trials|resa|resa
C1140618|Upper Extremity|bpoc|bpoc,LOCATION_OF,C0030193|Pain|sosy|sosy
C0030747|Pectoralis Muscles|bpoc|bpoc,LOCATION_OF,C0332448|Infiltration|patf|patf
C1140618|Upper Extremity|bpoc|bpoc,LOCATION_OF,C0030193|Pain|sosy|sosy
C1140618|Upper Extremity|bpoc|bpoc,LOCATION_OF,C1320357|Pain intensity|fndg|fndg
C1140618|Upper Extremity|bpoc|bpoc,LOCATION_OF,C1320357|Pain intensity|fndg|fndg
C1140618|Upper Extremity|bpoc|bpoc,LOCATION_OF,C1320357|Pain intensity|fndg|fndg
C0006141|Breast|bpoc|bpoc,LOCATION_OF,C0877373|Advanced cancer|neop|neop
C0006141|Breast|bpoc|bpoc,LOCATION_OF,C0877373|Advanced cancer|neop|neop
C1140618|Upper Extremity|bpoc|bpoc,LOCATION_OF,C1521726|partial response|fndg|fndg
C0006141|Breast|bpoc|bpoc,LOCATION_OF,C0877373|Advanced cancer|neop|neop
C0006141|Breast|bpoc|bpoc,LOCATION_OF,C0877373|Advanced cancer|neop|neop
C0683712|alcoholic beverage control board|orgt|orgt,LOCATION_OF,C0008976|Clinical Trials|resa|resa
"C0019994|Hospitals|hcro,mnob|hcro",LOCATION_OF,C0008972|Clinical Research|resa|resa
C0006141|Breast|bpoc|bpoc,LOCATION_OF,C0877373|Advanced cancer|neop|neop
C0006141|Breast|bpoc|bpoc,LOCATION_OF,C0877373|Advanced cancer|neop|neop
C0006141|Breast|bpoc|bpoc,LOCATION_OF,C0877373|Advanced cancer|neop|neop
C0006141|Breast|bpoc|bpoc,LOCATION_OF,C0278372|Functional assessment|diap|diap
C0026845|Muscle|tisu|tisu,LOCATION_OF,C1096702|Kinesitherapy|topp|topp
"C0041001|Trigger Points, Myofascial|bpoc|bpoc",LOCATION_OF,C0162703|Pain Threshold|fndg|fndg
"C0019994|Hospitals|hcro,mnob|hcro",LOCATION_OF,C0008976|Clinical Trials|resa|resa
C1552516|Specialty Group|hcro|hcro,LOCATION_OF,C0008972|Clinical Research|resa|resa
"C0018704|Health care facility|hcro,mnob|hcro",LOCATION_OF,"C0282460|Clinical Trials, Phase II|resa|resa"
C0006141|Breast|bpoc|bpoc,LOCATION_OF,C0007124|Noninfiltrating Intraductal Carcinoma|neop|neop
C0020962|Immune system|bdsy|bdsy,LOCATION_OF,C0814409|resistance education|topp|topp
"C0030705|Patients|podg,humn|humn",LOCATION_OF,"||gngm,aapp|aapp"
"C0020028|Hospitals, University|hcro,mnob|hcro",LOCATION_OF,C0008976|Clinical Trials|resa|resa
C1140618|Upper Extremity|bpoc|bpoc,LOCATION_OF,C0183336|Sleeves|medd|medd
C0018563|Hand|bpoc|bpoc,LOCATION_OF,C0009269|Cold intolerance|sosy|sosy
"C0030705|Patients|podg,humn|humn",LOCATION_OF,"||gngm,aapp|aapp"
"C0030705|Patients|podg,humn|humn",LOCATION_OF,"||gngm,aapp|gngm"
"C0030705|Patients|podg,humn|humn",LOCATION_OF,"||gngm,aapp|aapp"
C1140618|Upper Extremity|bpoc|bpoc,LOCATION_OF,C0151313|Sensory neuropathy|dsyn|dsyn
C0205967|Pectoral Nerves|bpoc|bpoc,LOCATION_OF,C0028778|Obstruction|patf|patf
C0006141|Breast|bpoc|bpoc,LOCATION_OF,C0877373|Advanced cancer|neop|neop
C1280090|Entire limb|bpoc|bpoc,LOCATION_OF,C0013604|Edema|patf|patf
"C0442592|Clinic|hcro,mnob|hcro",LOCATION_OF,C0150100|End Point|resa|resa
C0001527|Adipose tissue|tisu|tisu,LOCATION_OF,C0178874|Neoplasm progression|neop|neop
C0222331|Subcutaneous Fat|tisu|tisu,LOCATION_OF,C0005558|Biopsy|diap|diap
C0006141|Breast|bpoc|bpoc,LOCATION_OF,C1512441|High-Risk Cancer|neop|neop
C0006141|Breast|bpoc|bpoc,LOCATION_OF,C0877373|Advanced cancer|neop|neop
C0006141|Breast|bpoc|bpoc,LOCATION_OF,C0877373|Advanced cancer|neop|neop
C0006141|Breast|bpoc|bpoc,LOCATION_OF,C0877373|Advanced cancer|neop|neop
C0006141|Breast|bpoc|bpoc,LOCATION_OF,C0877373|Advanced cancer|neop|neop
C0042232|Vagina|bpoc|bpoc,LOCATION_OF,C1457887|Symptoms|sosy|sosy
C0042232|Vagina|bpoc|bpoc,LOCATION_OF,C1457887|Symptoms|sosy|sosy
"C0019994|Hospitals|hcro,mnob|hcro",LOCATION_OF,C0150100|End Point|resa|resa
C0037004|Shoulder|bpoc|bpoc,LOCATION_OF,C1368999|Late effect of|patf|patf
C1140618|Upper Extremity|bpoc|bpoc,LOCATION_OF,C1368999|Late effect of|patf|patf
C1279035|Entire chest wall|bpoc|bpoc,LOCATION_OF,C0879626|Adverse effects|patf|patf
C0037004|Shoulder|bpoc|bpoc,LOCATION_OF,C1457887|Symptoms|sosy|sosy
C0006141|Breast|bpoc|bpoc,LOCATION_OF,C0877373|Advanced cancer|neop|neop
C1140618|Upper Extremity|bpoc|bpoc,LOCATION_OF,C0020040|Menopausal hot flushes|sosy|sosy
C0006141|Breast|bpoc|bpoc,LOCATION_OF,C1512441|High-Risk Cancer|neop|neop
C1552516|Specialty Group|hcro|hcro,LOCATION_OF,C0936012|Analysis|resa|resa
C1552516|Specialty Group|hcro|hcro,LOCATION_OF,C0936012|Analysis|resa|resa
C1552516|Specialty Group|hcro|hcro,LOCATION_OF,C0150100|End Point|resa|resa
C0023884|Liver|bpoc|bpoc,LOCATION_OF,C0278488|Breast cancer metastatic|neop|neop
C0006141|Breast|bpoc|bpoc,LOCATION_OF,C0153658|Malignant neoplasm of endocrine gland|neop|neop
"C0030705|Patients|podg,humn|humn",LOCATION_OF,"C0003242|Antibodies, Anti-Idiotypic|aapp,gngm,imft|aapp"
C0596901|Membrane|celc|celc,LOCATION_OF,C1368019|Paget's Disease|neop|neop
C0431085|[M]Unspecified tumor cell NOS|cell|cell,LOCATION_OF,C1368019|Paget's Disease|neop|neop
C0032105|Plasma|bdsu|bdsu,LOCATION_OF,"C0015684|Fatty Acids|bacs,lipd|bacs"
C0446516|Upper arm|blor|blor,LOCATION_OF,C1140618|Upper Extremity|bpoc|bpoc
"C0022877|Laboratory|mnob,orgt|orgt",LOCATION_OF,"C0162789|Fluorescent in Situ Hybridization|lbpr,mbrt|lbpr"
"C0019994|Hospitals|hcro,mnob|hcro",LOCATION_OF,"C0282461|Clinical Trials, Phase III|resa|resa"
"C0442592|Clinic|hcro,mnob|hcro",LOCATION_OF,C0008976|Clinical Trials|resa|resa
C0006141|Breast|bpoc|bpoc,LOCATION_OF,C0677984|Locally Advanced Malignant Neoplasm|neop|neop
C0006141|Breast|bpoc|bpoc,LOCATION_OF,C0677984|Locally Advanced Malignant Neoplasm|neop|neop
C1140618|Upper Extremity|bpoc|bpoc,LOCATION_OF,C0013604|Edema|patf|patf
C1140618|Upper Extremity|bpoc|bpoc,LOCATION_OF,C0013604|Edema|patf|patf
C1140618|Upper Extremity|bpoc|bpoc,LOCATION_OF,C0474395|Behavior showing increased motor activity|fndg|fndg
"C0599755|cohort|popg,humn|humn",LOCATION_OF,"C1335212|PIK3CA gene|gngm,aapp|aapp"
C0023884|Liver|bpoc|bpoc,LOCATION_OF,C0600688|Toxic effect|inpo|inpo
C0006141|Breast|bpoc|bpoc,LOCATION_OF,C0751623|Second Primary Cancers|neop|neop
C1140618|Upper Extremity|bpoc|bpoc,LOCATION_OF,C1320357|Pain intensity|fndg|fndg
C0006141|Breast|bpoc|bpoc,LOCATION_OF,C0153658|Malignant neoplasm of endocrine gland|neop|neop
C1522495|Sentinel Lymph Node|bpoc|bpoc,LOCATION_OF,C0027627|Neoplasm Metastasis|neop|neop
C0006141|Breast|bpoc|bpoc,LOCATION_OF,C0221198|Lesion|fndg|fndg
C0006141|Breast|bpoc|bpoc,LOCATION_OF,C0221198|Lesion|fndg|fndg
C0006141|Breast|bpoc|bpoc,LOCATION_OF,C0221198|Lesion|fndg|fndg
C0006141|Breast|bpoc|bpoc,LOCATION_OF,C0677984|Locally Advanced Malignant Neoplasm|neop|neop
C0006141|Breast|bpoc|bpoc,LOCATION_OF,C0677984|Locally Advanced Malignant Neoplasm|neop|neop
C1140618|Upper Extremity|bpoc|bpoc,LOCATION_OF,C0600688|Toxic effect|inpo|inpo
"C0030705|Patients|podg,humn|humn",LOCATION_OF,"C1366513|CASP4 gene|gngm,aapp|aapp"
C0006141|Breast|bpoc|bpoc,LOCATION_OF,C0877373|Advanced cancer|neop|neop
C0460004|Head and neck structure|blor|blor,LOCATION_OF,C0006826|Malignant Neoplasms|neop|neop
C1140618|Upper Extremity|bpoc|bpoc,LOCATION_OF,C0013604|Edema|patf|patf
C1140618|Upper Extremity|bpoc|bpoc,LOCATION_OF,C0013604|Edema|patf|patf
C0457102|Whole breast|bdsy|bdsy,LOCATION_OF,C0034618|Radiation therapy|topp|topp
C0457102|Whole breast|bdsy|bdsy,LOCATION_OF,C0034618|Radiation therapy|topp|topp
C0457102|Whole breast|bdsy|bdsy,LOCATION_OF,C0034618|Radiation therapy|topp|topp
C0457102|Whole breast|bdsy|bdsy,LOCATION_OF,C0034618|Radiation therapy|topp|topp
"C0039195|T-Lymphocytes, Cytotoxic|cell|cell",LOCATION_OF,"C0728747|trastuzumab|aapp,gngm,imft,phsu|aapp"
"C0039195|T-Lymphocytes, Cytotoxic|cell|cell",LOCATION_OF,C1328819|small molecule|orch|orch
C0927195|Stroma|bpoc|bpoc,LOCATION_OF,"||gngm,aapp|gngm"
C0927195|Stroma|bpoc|bpoc,LOCATION_OF,"C1334863|NCAM1 gene|gngm,aapp|gngm"
C0927195|Stroma|bpoc|bpoc,LOCATION_OF,"C1367471|CD8B1 gene|gngm,aapp|gngm"
C0927195|Stroma|bpoc|bpoc,LOCATION_OF,"C1418401|PDCD1 gene|gngm,aapp|aapp"
C1517564|Intratumoral|spco|spco,LOCATION_OF,"C0079722|Lymphocytes, Tumor-Infiltrating|cell|cell"
C0006141|Breast|bpoc|bpoc,LOCATION_OF,C0877373|Advanced cancer|neop|neop
C1516172|Cancer Center|hcro|hcro,LOCATION_OF,"C0282460|Clinical Trials, Phase II|resa|resa"
C0006141|Breast|bpoc|bpoc,LOCATION_OF,C0877373|Advanced cancer|neop|neop
"C0030705|Patients|podg,humn|humn",LOCATION_OF,"C1366513|CASP4 gene|gngm,aapp|aapp"
C1140618|Upper Extremity|bpoc|bpoc,LOCATION_OF,C0429271|Grip strength|diap|diap
C1140618|Upper Extremity|bpoc|bpoc,LOCATION_OF,C0231170|Disability NOS|patf|patf
C0587503|Surgical department|hcro|hcro,LOCATION_OF,"C0206034|Clinical Trials, Randomized|inpr,resa|resa"
C1140618|Upper Extremity|bpoc|bpoc,LOCATION_OF,C0677874|In complete remission|fndg|fndg
C1140618|Upper Extremity|bpoc|bpoc,LOCATION_OF,C0677874|In complete remission|fndg|fndg
C1522495|Sentinel Lymph Node|bpoc|bpoc,LOCATION_OF,"C0039419|Technetium Tc 99m Sulfur Colloid|inch,irda|inch"
C0006141|Breast|bpoc|bpoc,LOCATION_OF,C0877373|Advanced cancer|neop|neop
C1140618|Upper Extremity|bpoc|bpoc,LOCATION_OF,C0877248|Adverse event|fndg|fndg
C0006141|Breast|bpoc|bpoc,LOCATION_OF,C0877373|Advanced cancer|neop|neop
C1140618|Upper Extremity|bpoc|bpoc,LOCATION_OF,"C0851344|exemestane|phsu,strd|strd"
C0033572|Prostate|bpoc|bpoc,LOCATION_OF,C0677984|Locally Advanced Malignant Neoplasm|neop|neop
C0006141|Breast|bpoc|bpoc,LOCATION_OF,C0877373|Advanced cancer|neop|neop
C0006141|Breast|bpoc|bpoc,LOCATION_OF,C0877373|Advanced cancer|neop|neop
C0006141|Breast|bpoc|bpoc,LOCATION_OF,C0877373|Advanced cancer|neop|neop
C0446516|Upper arm|blor|blor,LOCATION_OF,C1140618|Upper Extremity|bpoc|bpoc
C1140618|Upper Extremity|bpoc|bpoc,LOCATION_OF,C0021311|Infection|dsyn|dsyn
C1140618|Upper Extremity|bpoc|bpoc,LOCATION_OF,C0023530|Leukopenia|dsyn|dsyn
C1140618|Upper Extremity|bpoc|bpoc,LOCATION_OF,C0027947|Neutropenia|dsyn|dsyn
C0006141|Breast|bpoc|bpoc,LOCATION_OF,C1512441|High-Risk Cancer|neop|neop
C0006141|Breast|bpoc|bpoc,LOCATION_OF,C1512441|High-Risk Cancer|neop|neop
C0006141|Breast|bpoc|bpoc,LOCATION_OF,C1512441|High-Risk Cancer|neop|neop
C0005767|Blood|tisu|tisu,LOCATION_OF,"C0003968|Ascorbic Acid|carb,phsu,vita|carb"
C0006141|Breast|bpoc|bpoc,LOCATION_OF,C1512441|High-Risk Cancer|neop|neop
"C0030705|Patients|podg,humn|podg",LOCATION_OF(SPEC),"C1366572|CXCL13 gene|gngm,aapp|aapp"
C0457102|Whole breast|bdsy|bdsy,LOCATION_OF(SPEC),C0338240|intraoperative radiotherapy|topp|topp
C0034618|Radiation therapy|topp|topp,lower_than,C0012737|Dissection|topp|topp
C0543467|Operative Surgical Procedures|topp|topp,lower_than,C0012737|Dissection|topp|topp
C0543467|Operative Surgical Procedures|topp|topp,lower_than,C0034618|Radiation therapy|topp|topp
C0008972|Clinical Research|resa|resa,MEASURES,C1513016|Matrix Metalloproteinase Inhibitor|phsu|phsu
C1519941|Validation|resa|resa,MEASURES,C0449468|Volume|qnco|qnco
C0150100|End Point|resa|resa,MEASURES,C1154599|quorum sensing|celf|celf
C0020980|Immunoassay|lbpr|lbpr,MEASURES,"||gngm,aapp|aapp"
"C0042815|Visual Analog Scale|diap,qnco|diap",MEASURES,C0237820|Recovery|orgf|orgf
C0008972|Clinical Research|resa|resa,MEASURES,"C0010467|Curcumin|irda,orch,phsu|irda"
C0008972|Clinical Research|resa|resa,MEASURES,C0449820|Score|qnco|qnco
"C0206691|Electroporation|lbpr,resa|lbpr",MEASURES,C0439231|month|tmco|tmco
C0014441|Enzyme-Linked Immunosorbent Assay|lbpr|lbpr,MEASURES(SPEC),"||gngm,aapp|aapp"
C0024881|Mastectomy|topp|topp,METHOD_OF,C0087111|Therapeutic procedure|topp|topp
C0024881|Mastectomy|topp|topp,METHOD_OF,C0087111|Therapeutic procedure|topp|topp
C0024203|Lymph node excision|topp|topp,METHOD_OF,C0012737|Dissection|topp|topp
C1273869|Intervention regimes|hlca|hlca,METHOD_OF,C0002766|Pain management|topp|topp
C0442973|Ultrasonic guidance procedure|diap|diap,METHOD_OF,C0016356|Fluoroscopy|diap|diap
C0343138|Application of strapping|topp|topp,METHOD_OF,C0087111|Therapeutic procedure|topp|topp
C1261322|Assessment procedure|hlca|hlca,METHOD_OF,C1273869|Intervention regimes|hlca|hlca
C0034618|Radiation therapy|topp|topp,METHOD_OF,C0087111|Therapeutic procedure|topp|topp
C0279025|Endocrine therapy|topp|topp,METHOD_OF,C0033144|Primary Prevention|topp|topp
C0279025|Endocrine therapy|topp|topp,METHOD_OF,C0033144|Primary Prevention|topp|topp
C0087111|Therapeutic procedure|topp|topp,METHOD_OF,C0687732|Prevention|topp|topp
"C0162801|Sequence Analysis|lbpr,mbrt|lbpr",METHOD_OF,"C0040808|Treatment Protocols|resa,topp|topp"
C0034945|Reflexology|topp|topp,METHOD_OF,C1536570|Symptom Management|topp|topp
"C0206691|Electroporation|lbpr,resa|lbpr",METHOD_OF,C0087111|Therapeutic procedure|topp|topp
C0034945|Reflexology|topp|topp,METHOD_OF,C1536570|Symptom Management|topp|topp
C0013216|Pharmacotherapy|topp|topp,METHOD_OF,C0087111|Therapeutic procedure|topp|topp
C1273869|Intervention regimes|hlca|hlca,NEG_ADMINISTERED_TO,"C0009932|Control Groups|grup,humn|humn"
C1273869|Intervention regimes|hlca|hlca,NEG_ADMINISTERED_TO,"C0009932|Control Groups|grup,humn|humn"
"C0040165|Thyroxine|aapp,gngm,horm,phsu|horm",NEG_ADMINISTERED_TO,"C0030705|Patients|podg,humn|humn"
"C0120107|Goserelin|aapp,gngm,phsu|phsu",NEG_ADMINISTERED_TO,"C0043210|Woman|popg,humn|humn"
"C0717550|candesartan|orch,phsu|orch",NEG_ADMINISTERED_TO,"C0030705|Patients|podg,humn|humn"
C0009818|Consultation|hlca|hlca,NEG_ADMINISTERED_TO,"C0030705|Patients|podg,humn|humn"
C0796693|Sentinel Lymph Node Biopsy|diap|diap,NEG_ADMINISTERED_TO,"C0030705|Patients|podg,humn|humn"
C0796693|Sentinel Lymph Node Biopsy|diap|diap,NEG_ADMINISTERED_TO,"C0030705|Patients|podg,humn|humn"
C0087111|Therapeutic procedure|topp|topp,NEG_AFFECTS,C0015895|Fertility|orgf|orgf
C0279025|Endocrine therapy|topp|topp,NEG_AFFECTS,"C0030705|Patients|podg,humn|podg"
C0279025|Endocrine therapy|topp|topp,NEG_AFFECTS,C0027627|Neoplasm Metastasis|neop|neop
"C0935916|fulvestrant|phsu,strd|phsu",NEG_AFFECTS,C0027627|Neoplasm Metastasis|neop|neop
C0009818|Consultation|hlca|hlca,NEG_AFFECTS,C0031206|Personal Satisfaction|fndg|fndg
"C0051767|amsonic acid|orch,phsu|phsu",NEG_AFFECTS,C0031206|Personal Satisfaction|fndg|fndg
"C0034804|Estrogen Receptors|aapp,gngm,rcpt|aapp",NEG_AFFECTS,C1140618|Upper Extremity|bpoc|bpoc
C0278488|Breast cancer metastatic|neop|neop,NEG_AFFECTS,C1513041|Measurable Disease|dsyn|dsyn
C0683325|clinical aspects|clna|clna,NEG_ASSOCIATED_WITH,C0231239|Fluctuation|sosy|sosy
"C0040165|Thyroxine|aapp,gngm,horm,phsu|aapp",NEG_ASSOCIATED_WITH,C0015672|Fatigue|sosy|sosy
"C0144576|Paclitaxel|orch,phsu|orch",NEG_AUGMENTS,C0600688|Toxic effect|inpo|inpo
C0425782|Breast size|fndg|fndg,NEG_COEXISTS_WITH,C1167791|Skin toxicity|dsyn|dsyn
C0677930|Primary Neoplasm|neop|neop,NEG_COEXISTS_WITH,C0006142|Malignant neoplasm of breast|neop|neop
"C0019929|Hormone Receptor|aapp,gngm,rcpt|aapp",NEG_COEXISTS_WITH,"||gngm,aapp|gngm"
"C0069515|erbB-2 Receptor|aapp,gngm,enzy,rcpt|aapp",NEG_COEXISTS_WITH,"||gngm,aapp|gngm"
"C0011185|dehydroepiandrosterone|horm,phsu,strd|horm",NEG_COEXISTS_WITH,"C1367578|AR gene|gngm,aapp|gngm"
C1513041|Measurable Disease|dsyn|dsyn,NEG_COEXISTS_WITH,C0278488|Breast cancer metastatic|neop|neop
"C0221192|Author|idcn,prog,humn|prog",NEG_DIAGNOSES,C0024236|Lymphedema|dsyn|dsyn
C0009429|Combined Modality Therapy|topp|topp,NEG_higher_than,"C0290883|anastrozole|orch,phsu|orch"
"C0242957|ERBB2 gene|gngm,aapp|gngm",NEG_higher_than,C0392920|Chemotherapy-Oncologic Procedure|topp|topp
"C0768503|gosha-jinki-gan|bacs,phsu|phsu",NEG_INHIBITS,C0877248|Adverse event|fndg|fndg
C0066087|mesylate|orch|orch,NEG_INHIBITS,"C0215136|taxane|orch,phsu|orch"
C0012737|Dissection|topp|topp,NEG_ISA,C0543467|Operative Surgical Procedures|topp|topp
C0034618|Radiation therapy|topp|topp,NEG_ISA,C0087111|Therapeutic procedure|topp|topp
"C0144576|Paclitaxel|orch,phsu|orch",NEG_ISA,C0087111|Therapeutic procedure|topp|topp
"C0039286|Tamoxifen|orch,phsu|orch",NEG_ISA,C0087111|Therapeutic procedure|topp|topp
C0278488|Breast cancer metastatic|neop|neop,NEG_ISA,C0012634|Disease|dsyn|dsyn
C1269871|Entire lumbar spine|blor|blor,NEG_LOCATION_OF,C0027530|Neck|blor|blor
C0013103|Drainage procedure|topp|topp,NEG_METHOD_OF,C0543467|Operative Surgical Procedures|topp|topp
"C0242957|ERBB2 gene|gngm,aapp|gngm",NEG_PART_OF,C0278488|Breast cancer metastatic|neop|neop
"C0242957|ERBB2 gene|gngm,aapp|gngm",NEG_PART_OF,"C0599755|cohort|popg,humn|humn"
"C0069515|erbB-2 Receptor|aapp,gngm,enzy,rcpt|aapp",NEG_PART_OF,"C0030705|Patients|podg,humn|humn"
"C0242957|ERBB2 gene|gngm,aapp|gngm",NEG_PART_OF,C0006142|Malignant neoplasm of breast|neop|neop
"C0242957|ERBB2 gene|gngm,aapp|gngm",NEG_PART_OF,C0278488|Breast cancer metastatic|neop|neop
"C0242957|ERBB2 gene|gngm,aapp|gngm",NEG_PART_OF,C0278488|Breast cancer metastatic|neop|neop
"C0034804|Estrogen Receptors|aapp,gngm,rcpt|gngm",NEG_PART_OF,C0027651|Neoplasm|neop|neop
"C0242957|ERBB2 gene|gngm,aapp|gngm",NEG_PART_OF,C0027651|Neoplasm|neop|neop
"C1509244|EPIDERMAL GROWTH FACTOR, HUMAN|aapp,gngm,horm,phsu|aapp",NEG_PART_OF,C0027651|Neoplasm|neop|neop
"C0242957|ERBB2 gene|gngm,aapp|gngm",NEG_PART_OF,C0853879|Breast cancer invasive NOS|neop|neop
"C0919481|MAF gene|gngm,aapp|gngm",NEG_PART_OF,C0027651|Neoplasm|neop|neop
"C0242957|ERBB2 gene|gngm,aapp|gngm",NEG_PART_OF,C0006142|Malignant neoplasm of breast|neop|neop
"C0376571|BRCA1 gene|gngm,aapp|gngm",NEG_PART_OF,"C0030705|Patients|podg,humn|humn"
"C0242957|ERBB2 gene|gngm,aapp|gngm",NEG_PART_OF,C0006142|Malignant neoplasm of breast|neop|neop
"C0242957|ERBB2 gene|gngm,aapp|gngm",NEG_PART_OF,C0278488|Breast cancer metastatic|neop|neop
C0002428|Ambulatory Surgical Procedures|topp|topp,NEG_PRECEDES,C0002921|Local anesthesia|topp|topp
"C0077404|Troponin T|aapp,gngm,bacs|aapp",NEG_PREDISPOSES,C0876994|Cardiotoxicity|inpo|inpo
"C0010467|Curcumin|irda,orch,phsu|orch",NEG_PREVENTS,C0034561|Radiodermatitis|inpo|inpo
C0040682|cell transformation|celf|celf,NEG_PROCESS_OF,C0006142|Malignant neoplasm of breast|neop|neop
C0242594|Residual Cancer|neop|neop,NEG_PROCESS_OF,"C0030705|Patients|podg,humn|humn"
C0424755|Fever symptoms|fndg|fndg,NEG_PROCESS_OF,"C0030705|Patients|podg,humn|humn"
C0028754|Obesity|dsyn|dsyn,NEG_PROCESS_OF,"C0030705|Patients|podg,humn|humn"
C0028754|Obesity|dsyn|dsyn,NEG_PROCESS_OF,"C0030705|Patients|podg,humn|humn"
C0028754|Obesity|dsyn|dsyn,NEG_PROCESS_OF,"C0030705|Patients|podg,humn|humn"
C0879626|Adverse effects|patf|patf,NEG_PROCESS_OF,"C0206194|Survivors|podg,humn|humn"
C0023530|Leukopenia|dsyn|dsyn,NEG_PROCESS_OF,"C0030705|Patients|podg,humn|humn"
"C0007131|Carcinoma, Non-Small-Cell Lung|neop|neop",NEG_PROCESS_OF,"C0030705|Patients|podg,humn|humn"
"C0007131|Carcinoma, Non-Small-Cell Lung|neop|neop",NEG_PROCESS_OF,"C0030705|Patients|podg,humn|humn"
"C0007131|Carcinoma, Non-Small-Cell Lung|neop|neop",NEG_PROCESS_OF,"C0030705|Patients|podg,humn|humn"
"C0007131|Carcinoma, Non-Small-Cell Lung|neop|neop",NEG_PROCESS_OF,"C0030705|Patients|podg,humn|humn"
C0027651|Neoplasm|neop|neop,NEG_PROCESS_OF,"C0030705|Patients|podg,humn|humn"
C1513041|Measurable Disease|dsyn|dsyn,NEG_PROCESS_OF,"C0030705|Patients|podg,humn|humn"
C1513041|Measurable Disease|dsyn|dsyn,NEG_PROCESS_OF,"C0030705|Patients|podg,humn|humn"
C0011065|Cessation of life|orgf|orgf,NEG_PROCESS_OF,"C0043210|Woman|popg,humn|humn"
"C0079083|Carboplatin|orch,phsu|orch",NEG_STIMULATES,"C0376571|BRCA1 gene|gngm,aapp|gngm"
C0012737|Dissection|topp|topp,NEG_TREATS,"C0030705|Patients|podg,humn|podg"
C0012737|Dissection|topp|topp,NEG_TREATS,"C0030705|Patients|podg,humn|podg"
"C0032042|Placebos|medd,topp|medd",NEG_TREATS,"C0030705|Patients|podg,humn|podg"
"C0796392|bevacizumab|aapp,gngm,imft,phsu|phsu",NEG_TREATS,"C0030705|Patients|podg,humn|podg"
C0282402|Hormone replacement therapy|topp|topp,NEG_TREATS,C1457887|Symptoms|sosy|sosy
C0002428|Ambulatory Surgical Procedures|topp|topp,NEG_TREATS,"C0030705|Patients|podg,humn|podg"
"C0040808|Treatment Protocols|resa,topp|topp",NEG_TREATS,"C0206194|Survivors|podg,humn|podg"
C0279025|Endocrine therapy|topp|topp,NEG_TREATS,"C0030705|Patients|podg,humn|podg"
C0013216|Pharmacotherapy|topp|topp,NEG_TREATS,C0027627|Neoplasm Metastasis|neop|neop
"C0768503|gosha-jinki-gan|bacs,phsu|phsu",NEG_TREATS,"C0030705|Patients|podg,humn|podg"
C0451615|Pain relief|topp|topp,NEG_TREATS,C0013604|Edema|patf|patf
C1273869|Intervention regimes|hlca|hlca,NEG_TREATS,"C0009932|Control Groups|grup,humn|humn"
"C0039286|Tamoxifen|orch,phsu|phsu",NEG_TREATS,"C0030705|Patients|podg,humn|podg"
C0677850|adjuvant therapy|topp|topp,NEG_TREATS,"C0030705|Patients|podg,humn|podg"
C0013216|Pharmacotherapy|topp|topp,NEG_TREATS,"C1257890|Population Group|popg,humn|popg"
C0087111|Therapeutic procedure|topp|topp,NEG_TREATS,"C0030705|Patients|podg,humn|podg"
"C0290883|anastrozole|orch,phsu|phsu",NEG_TREATS,C0679254|Disease recurrence|fndg|fndg
C0015259|Exercise|dora|dora,NEG_TREATS,"C0030705|Patients|podg,humn|humn"
"C0728747|trastuzumab|aapp,gngm,imft,phsu|phsu",NEG_TREATS,C0012634|Disease|dsyn|dsyn
"C0215136|taxane|orch,phsu|orch",NEG_TREATS,C0278488|Breast cancer metastatic|neop|neop
C0013103|Drainage procedure|topp|topp,NEG_TREATS,"C0030705|Patients|podg,humn|podg"
C0013216|Pharmacotherapy|topp|topp,NEG_TREATS,C0278488|Breast cancer metastatic|neop|neop
